0,1,2,3,4,5,6,7,8,9,10
8039,595,394,5371,8902,10952,12227,6305,11435,5659,10668
8040,3808,12833,10165,11634,9483,8454,9135,1338,8331,7505
8041,13062,9178,8110,2034,6044,8010,2950,9457,12884,12249
8042,781,11772,554,5070,1686,8637,6979,8374,5919,10545
8043,6382,12871,8293,7617,12965,4299,1919,7717,4419,5610
8044,1742,1283,486,5610,11876,8079,13126,1938,7617,8043
8045,10934,4155,5048,8968,4494,4038,1224,2521,1332,9268
8046,13122,6792,3314,10854,10699,4217,3474,11453,12687,4362
8047,11148,12012,3438,10246,1700,11536,722,11033,12387,7341
8048,9271,714,4872,6260,11163,2548,7580,6083,2191,8817
8049,3721,11700,12732,8339,9345,8342,166,10956,4641,11807
8050,3731,1434,11474,1220,612,5590,10865,11568,1368,12367
8051,1805,7863,7435,670,1888,2403,12213,7305,9395,4594
8052,9408,11357,88,3140,10474,6280,12693,12076,11524,5373
8053,6591,2409,13374,3939,6844,12331,3589,6014,3295,11601
8054,10765,4071,7474,1865,13395,1432,4938,5750,466,10651
8055,6876,1487,852,8152,5945,5899,1720,6106,4396,455
8056,5124,1025,10608,13312,6898,9262,3056,5415,6675,8964
8057,6511,2954,5113,8864,4340,7644,6818,4728,6739,8726
8058,6226,2875,10305,1474,10215,8427,12866,5420,9161,1772
8059,3232,6465,1003,9996,9338,7481,11260,7801,2563,3857
8060,12781,12403,13061,8983,4202,2170,6441,13043,5551,11938
8061,9570,11757,4542,2136,10351,11329,9328,10593,5499,5112
8062,7578,12767,11845,8151,4550,523,6011,5647,10029,8889
8063,1313,2960,12159,1271,1013,7978,11376,12048,10878,540
8064,1577,1586,13002,8797,8435,6381,4278,1957,6119,12630
8065,9577,3825,2098,10462,13250,946,4635,12092,5828,2872
8066,10476,8606,10459,12762,5636,5574,2006,8240,6925,9506
8067,2868,8244,3759,147,5740,7230,9816,2607,6084,926
8068,9880,2143,8952,3704,219,8850,2225,12019,1796,10852
8069,12835,12615,4903,910,13108,10958,4950,1435,10825,3354
8070,9401,11740,10949,10413,6117,9518,8357,9760,2526,11592
8071,7184,4908,12746,4684,11644,9798,4880,9941,9053,5710
8072,1504,11863,9757,13334,3351,13089,4462,10771,8171,1833
8073,9584,261,60,710,134,1356,5019,3031,9583,962
8074,8348,5372,809,11151,8245,1952,2416,3197,8595,8428
8075,6439,674,7871,12748,12742,4292,10146,9348,10260,3548
8076,9173,7206,5588,1066,7576,10003,7219,4363,4011,2015
8077,9500,6492,6459,2750,10430,3238,7958,9519,12168,1214
8078,2050,3054,2074,3075,8682,1336,3624,8112,2583,3604
8079,486,12547,1938,1742,13126,7392,8297,8044,1283,6571
8080,12408,8300,10093,4512,5053,2160,7431,1377,1287,10669
8081,9553,12273,9552,3943,10752,7823,13005,9656,6430,12480
8082,1304,13142,4686,823,8093,2144,9400,873,6559,9175
8083,2371,12793,9557,3030,6786,9556,4804,3553,3169,12957
8084,10515,7885,12777,10740,10722,12621,8256,5633,12999,7931
8085,5220,2816,9279,5993,9750,4487,5959,11984,5078,12960
8086,3833,12769,9572,7842,4833,392,11488,1819,12448,9751
8087,11119,4227,12005,5725,3306,479,6400,1906,6796,6647
8088,5502,8029,10234,8763,10525,3707,6745,3628,4444,4171
8089,4813,10953,2299,5045,12426,9605,9250,4153,4718,48
8090,8600,2210,9406,3395,13253,8838,12350,12393,5488,1433
8091,10412,4354,7989,12779,12791,4926,2805,2523,3972,9259
8092,11221,5720,11501,11528,10848,11891,5854,238,1409,11569
8093,13142,1304,823,4686,1711,873,6559,12541,8082,4755
8094,4578,567,4588,8810,10713,2967,3198,7399,1777,4868
8095,9035,9859,8385,11051,9833,9954,3263,11941,8486,10537
8096,12669,11405,11488,1275,12326,7935,12029,6389,11802,12448
8097,9235,9064,3403,9013,8175,10222,7088,13197,9299,12920
8098,11022,8725,4914,4501,3517,1841,7460,2853,12868,5297
8099,10321,11982,7638,7487,8997,9558,8635,2455,3517,11512
8100,5066,10478,6620,5341,3594,10158,13100,7532,7030,5056
8101,3335,6230,8028,10079,10531,11418,8745,8735,5310,2988
8102,8893,1824,1331,8281,5612,4348,1374,4064,13305,692
8103,3036,3577,5866,10938,11114,3543,1127,5316,2333,8933
8104,10064,159,4194,9694,952,7840,7364,11355,12604,11956
8105,2086,9578,5878,611,7916,6714,6577,2845,578,2064
8106,1254,13408,884,8778,7686,9260,491,4968,4816,12898
8107,6016,6070,9814,10681,3953,909,6664,12053,4130,3340
8108,12087,6628,12413,536,13250,1458,7342,3938,10437,2902
8109,2221,4597,185,4919,8390,1864,940,12345,1255,471
8110,9178,6044,8041,13062,2034,8010,2950,9457,12884,2362
8111,3629,5428,4505,12955,6256,11016,5737,3564,7053,5025
8112,8682,3624,2074,10008,3054,2583,3377,8078,3009,12455
8113,6998,939,5155,6557,3764,2065,8516,4321,3044,8401
8114,9935,10983,3052,11139,11354,9344,107,685,5691,5322
8115,4113,2969,12658,752,1672,8367,10115,3568,9350,5602
8116,9296,6629,7923,6113,57,542,1648,6081,1310,8777
8117,12161,3678,45,150,6915,9056,7889,2089,5386,7599
8118,2924,5052,13137,8034,2886,8955,8184,1825,10001,7615
8119,6594,10941,12864,7514,1208,10173,12237,2997,4357,12613
8120,7007,11967,4478,8502,1736,6841,11327,5330,10160,7596
8121,1501,11654,11426,2259,1573,9719,7766,13071,1969,6436
8122,5894,3156,11263,3225,10602,2083,10616,9574,511,4835
8123,12562,13012,7607,3884,3175,6288,2652,1762,4731,8670
8124,2499,4211,5658,1191,12260,11015,974,9231,6013,524
8125,157,7261,11258,8310,7136,9460,8667,457,10736,2979
8126,6848,12807,9055,7923,6113,6629,5008,13155,9296,8116
8127,12630,3420,11087,9768,8799,4864,12520,11738,7816,7975
8128,7475,12456,9940,6547,10233,5314,10133,6333,3423,10276
8129,4304,10894,13011,190,3739,10087,12609,9446,4930,1730
8130,11112,2092,7681,5334,6910,12247,5768,3687,9755,5665
8131,7225,12361,6077,7452,10161,7908,8925,11850,11102,6607
8132,5395,3677,266,6942,6188,11066,2591,5915,13214,11690
8133,10298,6818,4093,8864,4340,9373,10069,12333,1867,4382
8134,813,3170,6039,10407,6661,1595,12346,644,11713,3085
8135,9592,1457,7497,3980,9099,3168,8447,8706,11209,6211
8136,11177,9391,9628,12446,12013,6626,10854,10699,10072,1162
8137,6344,13132,9041,6158,4852,9808,10261,11518,5227,9547
8138,4212,295,2596,1893,5200,743,8995,10032,10628,11391
8139,7888,2684,10544,2714,1848,637,12496,11125,9839,9804
8140,11603,6659,7984,2554,5402,3757,7081,12427,1380,1507
8141,10682,10942,12011,4076,9060,1683,5884,1445,12036,4154
8142,8451,10489,3912,13046,6989,12428,691,4560,3287,7385
8143,11766,711,9643,313,4931,2398,2648,3102,6352,10888
8144,7203,1209,4251,5206,1869,4803,836,2639,10270,55
8145,5553,4845,11122,9360,12776,1827,3118,391,4380,2555
8146,1732,12260,524,3482,4114,12930,1191,3643,293,7573
8147,7393,921,2343,12891,9881,2761,6791,831,2440,12386
8148,6495,4911,7308,7070,4906,12624,11696,2770,8419,9976
8149,11214,5694,103,9836,5493,12211,6558,784,8341,224
8150,11783,12702,11977,7621,7811,9352,10890,4613,7917,11874
8151,7578,12767,11845,523,2352,4550,7135,2219,8062,8421
8152,5945,8840,102,455,1487,852,12474,10172,6106,4525
8153,8496,7358,11803,10569,9005,2001,10425,9998,1464,10566
8154,6249,13315,4762,6988,2719,941,12264,3236,13143,11482
8155,7838,3537,8812,10850,12279,1132,10380,12655,8238,8558
8156,3632,9320,8703,10309,12377,10663,10252,8661,12022,2067
8157,7429,2518,8593,9059,417,7299,9501,5997,11821,10405
8158,11586,2159,4795,7896,11735,11941,1397,3263,8486,9833
8159,7103,10447,1179,3451,1459,6732,4259,11019,2731,11676
8160,1116,10302,930,1288,12618,3327,5251,5201,6842,12564
8161,4468,11691,2334,4407,3990,4283,6670,8471,7425,12410
8162,638,1297,4343,1321,6989,3912,7385,12428,12765,11199
8163,13311,11246,12274,11852,1218,10513,7956,11274,4197,10463
8164,12270,3323,5336,12205,1813,6735,4514,3434,13207,6390
8165,490,9634,3152,6720,9695,2665,9097,2277,6444,4435
8166,4832,11982,3578,7613,5869,13221,9007,7487,7778,1841
8167,8991,11110,10918,753,2828,2058,2309,12003,9523,4404
8168,13067,13295,3279,11686,10203,9316,11871,1941,11082,12081
8169,6024,2486,2826,12240,7599,13367,1417,7641,13003,3062
8170,13392,12124,5983,11624,9275,1835,583,468,10331,11395
8171,7043,4295,2129,11856,10452,1504,8072,11863,3351,13089
8172,6748,12571,8853,12673,26,6127,7273,4174,6616,7310
8173,7463,12612,10584,12435,6800,9731,4201,4189,11095,4899
8174,6902,3888,5485,10822,8962,2458,12357,5518,3259,2425
8175,9013,3403,9064,8097,9235,10222,7088,7634,13197,5404
8176,10500,1270,6886,5363,4282,7905,5839,11963,1911,4218
8177,1125,2882,1532,10124,4564,362,308,1058,5466,7992
8178,1146,2265,8869,12131,4649,1431,1750,9486,1560,6970
8179,10427,5410,10846,11084,1737,9867,10737,7359,2174,10648
8180,899,279,4985,10939,5132,10504,4075,5946,10672,2278
8181,3297,6172,10322,11543,12187,3483,9604,7271,602,7120
8182,7193,51,3346,836,12771,12707,4044,6473,8144,12880
8183,6403,6060,8761,10070,8005,3179,11216,5211,1886,2308
8184,10639,12601,11014,11350,5052,6036,8118,7746,8487,12678
8185,1198,5246,2233,8509,9130,1803,10062,11715,1723,3184
8186,9807,3659,7860,1293,5777,6345,5711,2036,534,2051
8187,4079,12688,3247,1955,6289,382,106,11067,11198,654
8188,10212,2833,13423,5792,6592,4095,4824,12284,8506,7757
8189,4254,13399,12263,561,7086,5451,7170,175,9038,13289
8190,12829,2868,3357,6425,9306,3759,7423,5740,3831,6919
8191,5994,7471,13176,12917,4124,7020,8423,6674,9786,902
8192,10479,9820,10921,11911,1707,1995,13420,2867,4553,13301
8193,3437,4180,3017,1139,12990,6247,4788,10800,9090,2105
8194,10481,6736,13350,3038,8679,10127,8307,9285,8433,8274
8195,12836,6987,10635,9708,9888,5454,4523,4536,9283,713
8196,7929,13327,7716,9762,4326,6314,12165,6137,7269,12450
8197,13085,6554,6854,4739,4606,9463,6175,13346,4546,7503
8198,3654,2145,2559,238,3664,2669,12954,4279,250,1409
8199,3824,1682,4957,3840,12574,6177,2154,4998,5039,3795
8200,8746,5516,7153,7314,1998,11605,7844,1795,12607,12579
8201,8616,6282,12415,13054,10684,6293,8273,7452,6373,7807
8202,297,7396,2405,851,13313,705,5119,3425,13007,5928
8203,3941,8861,659,6136,11333,9276,7940,8779,2781,17
8204,9665,2493,3426,1138,451,3010,11491,10238,3896,7701
8205,4917,1629,12401,230,12297,10457,3640,414,10129,10858
8206,9908,6846,7037,9026,9594,343,11133,13300,2660,4528
8207,4659,6376,4895,5684,13000,3161,5278,9960,11180,1751
8208,9698,11441,11741,8512,997,5186,12363,8366,7354,440
8209,1744,4521,7083,6076,5728,12594,5897,4264,10899,5919
8210,9356,13125,13345,8420,10738,12905,7134,12105,4986,7377
8211,131,7367,9800,1196,11725,7771,4704,9838,1962,7796
8212,11772,6202,12288,6873,10524,1686,2686,5070,8695,5969
8213,9,305,1730,641,5723,3881,684,11779,11505,12609
8214,7040,2762,11844,597,1727,10171,4018,3591,4049,13133
8215,12458,6262,9858,5015,7572,566,716,4690,12828,2025
8216,2230,7334,11303,8696,3360,1030,10503,3143,889,8517
8217,10929,10035,1272,2983,206,797,6608,6215,13209,9947
8218,1506,265,296,4515,252,767,6973,1,2414,7249
8219,7264,550,3819,12984,7287,11588,6263,5614,6623,13404
8220,5305,2451,8363,12171,1472,6480,10005,622,2080,10218
8221,2236,1154,8436,4902,6651,10909,10689,4696,1091,6073
8222,5639,36,500,12875,7472,2549,12434,9999,1390,3375
8223,2495,6949,5319,5347,10328,3239,7031,6332,6243,12093
8224,11063,6833,4267,8067,3831,6919,3759,11646,2607,5740
8225,1914,12508,10559,3631,8599,12741,12025,3317,3321,13076
8226,1317,2488,2302,3128,2304,6900,5934,1112,9151,6861
8227,1845,4886,9000,11661,7898,13296,10637,3284,9150,448
8228,3672,7924,734,11351,690,1751,7957,4252,3073,1985
8229,13275,5717,5046,6278,5142,4029,6388,1926,12278,4656
8230,12784,8032,6118,9865,5571,1452,9362,7966,4311,9241
8231,260,7363,5352,4532,11995,9056,2089,7599,45,1417
8232,6840,8771,94,1918,9863,8284,12412,12881,9278,2040
8233,10443,6192,2378,679,5973,1062,4488,9975,12919,9480
8234,9838,5323,7771,6162,4851,9772,10156,777,8211,861
8235,133,1497,2991,4028,6024,793,8169,8564,1671,5290
8236,9871,7020,10711,7471,9651,4124,5994,9957,10897,13176
8237,11843,10143,9426,8643,6399,7825,13009,3218,13418,11287
8238,12655,10380,8733,10750,6508,5217,13242,2197,6435,2032
8239,6460,12859,10019,11460,7336,9263,12091,5170,2041,648
8240,2006,8066,5574,10459,8606,6925,12174,6929,5636,12762
8241,13159,1498,2823,3033,9001,10225,6640,5130,11442,9963
8242,449,4396,10978,7419,401,2365,3652,69,6581,1720
8243,7299,5997,709,4485,7736,7504,10833,2880,1590,10012
8244,2868,3759,8559,5740,7230,8467,9306,12829,8030,6425
8245,5372,3197,11151,2416,1952,809,8428,8348,24,2572
8246,8173,4899,12612,11095,9731,3460,6045,12435,4201,4189
8247,13013,12926,7893,10690,1253,5098,8814,3810,5910,6123
8248,12385,4740,10580,5798,7512,4933,5321,5997,10012,10106
8249,7811,7973,2079,1123,10812,12015,12702,1130,1493,1915
8250,3851,3922,12461,10397,3467,9371,3071,10694,3607,6499
8251,8686,5144,2969,4113,10861,7824,8367,11190,12658,3568
8252,1972,1147,1884,10521,3894,7596,996,5185,3486,11709
8253,926,11361,1963,8467,3563,700,59,6228,8030,5740
8254,11084,5388,9699,12272,2109,12606,5802,2004,12661,3290
8255,4230,6498,762,6834,6029,10840,9322,10565,13097,1053
8256,10722,10740,12777,12999,10515,12621,7885,8084,7931,5633
8257,10180,2515,7151,1239,11817,10046,1627,5922,965,821
8258,12084,9365,13057,12154,9718,10869,12773,4669,6130,4691
8259,9671,7167,11999,12134,3682,11781,4365,8491,9436,7446
8260,9586,11938,7063,6271,4357,5551,6032,3538,10173,12613
8261,4401,5413,11849,13394,11103,11667,10245,12380,3683,1984
8262,462,3930,12414,10643,12468,1692,6201,11403,489,11150
8263,9830,826,10866,13040,4775,2122,1546,4692,8887,278
8264,7236,12915,7903,6860,12806,3123,7974,6697,8565,7255
8265,9874,2891,11281,6755,11733,4869,11200,11219,12816,11432
8266,1252,8426,9302,11320,7939,673,5893,5376,10589,1078
8267,2190,912,12016,10784,9947,6215,2516,1101,5093,613
8268,2925,9057,7629,1038,7647,9866,936,8813,10039,1701
8269,12480,13371,12301,6077,5030,10752,10161,7038,9553,6607
8270,11848,2621,6546,3529,8271,13233,7441,13168,2708,12680
8271,11848,7346,2621,737,6546,7441,7643,12113,12680,13168
8272,12695,11566,10795,11715,8509,12761,7853,10210,1198,8515
8273,8201,8616,13054,6282,10684,12415,7452,7807,12361,6293
8274,8433,8307,3038,3091,1756,9285,13350,8679,9195,10127
8275,9681,9896,12635,7693,12933,3490,9627,10362,7362,2266
8276,7606,6777,8754,7254,10182,1642,3540,6217,8343,7682
8277,11192,2441,3982,4371,1786,2200,325,8318,10560,8867
8278,11385,6406,7742,9638,7407,8730,9382,9252,11043,7131
8279,1202,11968,13021,11427,6951,6108,10844,13101,12394,1619
8280,2141,1553,12285,9513,7454,3332,1793,9310,11701,10395
8281,5612,581,4351,6082,6510,13305,9907,840,10338,1824
8282,9329,9536,12673,828,8853,6127,7326,11149,7273,6616
8283,12069,12391,10670,6694,11443,12634,12715,9239,11397,12879
8284,8771,8232,1918,94,9863,12881,6840,9301,12412,12914
8285,10034,7032,7109,2574,9532,7768,6311,6762,3957,9915
8286,6869,13116,4763,6101,5584,2830,3580,11276,2459,12697
8287,12968,3626,6132,4287,3691,10992,11611,6680,5463,5662
8288,3536,9943,5681,12861,6477,2881,2087,11419,11557,13034
8289,3194,12040,12648,9756,7895,8936,11673,7498,5512,2532
8290,11339,10709,7859,12422,6763,9346,9458,408,13020,12351
8291,9853,5651,7729,4329,2573,3773,12519,9325,6224,9196
8292,1835,11624,8351,9275,868,6688,12124,994,11395,468
8293,6382,12871,8043,7617,12965,4299,4419,7717,1919,3037
8294,7712,11062,1841,10321,12142,2853,8635,11022,11734,4914
8295,2226,12644,3717,9379,896,6223,332,10268,4820,2525
8296,6280,11523,13021,3140,8013,7176,12076,7119,11254,6709
8297,12547,6571,7392,10199,8079,486,13126,10391,1938,3836
8298,5590,8050,11474,1434,11568,10865,3731,1220,2939,612
8299,5619,11878,13226,2326,2376,11065,3993,12845,6878,2608
8300,12408,1287,10669,645,10108,183,4250,7431,13189,8080
8301,1916,6730,10727,9969,7139,5761,3569,3588,12157,12640
8302,2187,6515,7739,13001,3869,13322,11099,10762,3800,7735
8303,3977,4394,3019,13383,12366,7060,1050,12743,10522,9898
8304,1215,9449,9919,719,6304,10132,5,2,7204,207
8305,5023,4374,9736,4283,448,8471,10414,4468,5482,3284
8306,7755,2658,42,4021,2138,13,537,10532,80,5667
8307,3091,10127,8433,8274,9285,8679,1756,3038,13350,2907
8308,5178,11350,8346,10728,7482,2245,8782,5714,1772,2875
8309,1680,6677,6180,10622,10244,2533,13039,10403,1953,990
8310,157,7261,11258,7136,8125,9460,10736,8667,457,2979
8311,1969,3928,5760,2112,5317,6436,11654,11829,13409,2259
8312,5680,7722,5778,13106,9052,6797,9179,7178,13149,8986
8313,3847,10411,4425,1105,6437,11237,8499,254,318,5494
8314,12701,5186,8366,11741,634,11147,12363,7354,6380,2916
8315,7060,2861,3977,1337,4246,8303,2898,1092,435,1050
8316,9974,2985,1557,8394,5345,3727,11516,10472,12662,11538
8317,6901,7068,11768,12876,11624,13202,868,9275,6156,1835
8318,11192,3982,4371,2200,325,2441,10560,8277,1786,13288
8319,571,11175,6634,8666,215,2879,10607,5829,2022,10882
8320,10467,7298,13362,6220,7714,11544,4846,7858,3708,3092
8321,6085,12183,9490,9530,5011,3841,1469,8992,11620,2643
8322,5323,5648,5198,8957,4605,10901,6061,4851,11437,8913
8323,1174,6766,12473,3760,11362,4644,7260,10519,3970,7489
8324,2069,12387,5367,41,4233,722,10246,12012,7919,7341
8325,7426,12877,12601,10766,13075,6036,8474,4953,1683,9485
8326,2369,2020,5208,9073,7870,3405,1462,2483,352,1004
8327,6152,12774,9744,2339,11799,6813,4962,6612,7671,6122
8328,11214,5694,6558,784,8149,6197,9905,5726,11493,4761
8329,2457,11160,8825,4669,5955,5585,7243,7612,12724,786
8330,12684,13110,5762,9804,3593,11641,13082,8846,11108,2206
8331,9135,8454,3808,10239,6600,5515,8033,11223,12904,6672
8332,12017,7537,6874,2589,4567,5229,5749,11653,2693,1236
8333,11718,395,7894,665,1639,4063,11753,10836,5103,1045
8334,6126,10092,12779,7989,12791,4926,6729,2805,3972,13389
8335,12692,5244,7985,7160,4533,11925,8633,6823,10149,9821
8336,10838,4062,12348,9122,5910,5098,4991,5729,1253,11576
8337,5407,3098,9602,2791,5508,1673,6741,12775,5349,8110
8338,4798,4827,2425,2458,10859,12186,8693,5139,10337,3259
8339,11807,13026,9992,9345,11700,8049,10956,12732,6937,8999
8340,7847,2847,1931,9192,10803,3720,8607,1009,6510,3834
8341,5694,6558,4761,784,9836,8149,4805,12211,11270,11257
8342,3721,8049,166,7901,7321,4641,4438,9345,11700,12169
8343,3540,3961,7682,4751,6448,6777,3307,7254,7606,8276
8344,4921,4086,12297,4585,10457,12847,12401,414,9637,9170
8345,2403,3770,9297,8612,7863,12334,670,897,8750,9049
8346,9485,8184,12877,4857,7900,177,2245,8308,11337,5052
8347,12115,548,1128,1812,1746,6366,9565,3513,3528,10084
8348,809,1952,11151,5372,2416,8245,8074,3197,749,24
8349,9733,3690,1095,172,1462,4226,1623,1004,3405,2483
8350,6231,5005,3014,7428,7132,1248,12912,7077,1282,6123
8351,994,1835,8292,6688,9275,11624,12124,9339,13392,10331
8352,559,8719,2531,10344,11549,8501,11140,2046,4106,4932
8353,12622,6093,4834,9214,12942,4999,7527,6112,2768,3557
8354,6829,7904,8980,512,2597,10956,13324,13093,11807,6937
8355,12369,11257,12312,6253,13165,2008,9420,11866,74,881
8356,2440,3059,5004,7533,705,4470,831,7421,9313,12386
8357,10413,8070,9401,11740,6117,13064,11592,10949,9518,2526
8358,3732,12461,5857,3921,6499,3367,4149,8359,2243,6858
8359,6499,8521,12461,3922,10694,3467,8250,10397,9371,3646
8360,13320,11442,2823,5130,1498,9001,5160,3135,12149,6640
8361,906,12681,13401,6763,8836,8975,7197,9987,8396,7591
8362,11430,7586,10454,2795,481,5187,10250,1327,5252,11562
8363,12171,6480,2451,8220,1472,4738,2110,9462,6070,9927
8364,4811,4173,10294,6954,12973,5017,10040,5542,13051,10184
8365,4610,649,7067,13359,12551,12193,3241,9321,8483,8398
8366,11741,12701,11441,5186,10510,7354,11147,6380,12873,12363
8367,12658,9350,13393,2969,4113,5602,12418,752,9180,10861
8368,13279,8869,4649,9486,1176,1416,1965,1956,6970,269
8369,2002,5134,3599,7169,2636,5174,12168,9818,12510,9342
8370,8956,9024,8804,1333,11728,4900,3074,10977,11476,2720
8371,12534,1871,11124,10691,3171,3995,13267,1302,4527,6488
8372,11356,10058,6159,11170,2752,3274,2609,11722,488,5687
8373,11652,3221,530,11064,4633,12255,4118,9802,4046,353
8374,5070,8042,8637,1930,6979,781,4263,8212,9246,11837
8375,1017,12315,7997,5401,3401,12462,10764,10389,11340,2781
8376,2508,3055,10621,11502,3653,7725,8650,2784,4014,9899
8377,2231,2829,5514,9941,4908,7734,9798,4880,9687,12019
8378,1376,11077,2785,2460,4655,6154,11765,11073,407,476
8379,1334,504,6768,8601,6966,10499,8729,3232,1205,2103
8380,12202,1951,1047,8457,2227,3444,3007,475,12544,8644
8381,4180,3017,4788,1139,8193,2105,3437,9090,6247,10800
8382,3069,10697,2677,10494,12074,10688,7545,1564,11947,10110
8383,610,6596,1058,4003,2882,7880,2284,1125,5664,8177
8384,4040,5903,12830,2282,6708,6519,1343,2888,2705,3595
